ad_id,Unique ID,segment,scrape_date,created_date,updated_date,Estate,saleable_area_ft2,gross_area_ft2,price_hkdm,rent_hkd,Duplicated,pricechange,latest_date_filter
2794217,27942172023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Choi Ming Court New Territories Tseung Kwan O Block and Unit: Unit 8,Low Floor,CHOI TO HOUSE--BLOCK E Building age: 22 Year Show more info about the Estate Choi Ming Court",506.0,,4.4,,N,False,Y
2794242,27942422023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Laguna Verde GREENWOOD Kowloon Hung Hom Block and Unit: Mid Floor,TOWER 1,GREENWOOD Building age: 22 Year Show more info about the Estate Laguna Verde",370.0,,6.85,,N,False,Y
2794267,27942672023-09-21,Residential,2023-09-21,2023-09-20,2023-09-21,"Hong Yat Court Kowloon Lam Tin Block and Unit: High Floor,BLOCK C Show more info about the Estate Hong Yat Court",650.0,,6.08,,N,False,Y
2794266,27942662023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Yan On Building Kowloon Mong Kok Block and Unit: Low Floor,BLOCK B Building age: 49 Year Show more info about the Estate Yan On Building",771.0,,7.8,,N,False,Y
2794258,27942582023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Morning Joy Building Kowloon To Kwa Wan Block and Unit: Mid Floor,Morning Joy Building Building age: 44 Year Show more info about the Estate Morning Joy Building",392.0,,4.88,,N,False,Y
2794250,27942502023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Whampoa Estate Kowloon Hung Hom Block and Unit: Low Floor,BLOCK V Building age: 45 Year Show more info about the Estate Whampoa Estate",321.0,,4.68,,N,False,Y
2794249,27942492023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Kornhill HK Island Quarry Bay Block and Unit: High Floor,BLOCK K Building age: 36 Year Show more info about the Estate Kornhill",555.0,680.0,9.28,,N,False,Y
2794246,27942462023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Tai Po Centre PHASE 4 New Territories Tai Po Block and Unit: High Floor,TOWER 10,PHASE 4 Building age: 37 Year Show more info about the Estate Tai Po Centre",451.0,,6.79,,N,False,Y
2794245,27942452023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Rita House HK Island Causeway Bay Block and Unit: high level Building age: 60 Year Show more info about the Estate Rita House,538.0,,7.2,,N,False,Y
2794243,27942432023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Mei Foo Sun Chuen Phase 2 Kowloon Mei Foo Block and Unit: Room B, No. 33-35 Broadway Street, Fu Sun Estate Phase 2 Show more info about the Estate Mei Foo Sun Chuen",445.0,594.0,5.5,,N,False,Y
2794213,27942132023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Beverly Garden New Territories Tseung Kwan O Block and Unit: Unit E,Low Floor,BLOCK 4 Building age: 25 Year Show more info about the Estate Beverly Garden",429.0,,3.08,,N,False,Y
2794176,27941762023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"The Prince Place Kowloon Kowloon City Block and Unit: Mid Floor,The Prince Place Show more info about the Estate The Prince Place",479.0,,8.8,,N,False,Y
2794186,27941862023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,New Kwai Fong Gardens New Territories Kwai Fong Block and Unit: Tower C 8 Building age: 40 Year Show more info about the Estate New Kwai Fong Gardens,418.0,510.0,5.5,,N,False,Y
2794185,27941852023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Ocean Shores New Territories Tseung Kwan O Block and Unit: 09 Tower E Building age: 21 Year Show more info about the Estate Ocean Shores,498.0,695.0,8.0,,N,False,Y
2794184,27941842023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Greenfield Garden New Territories Tsing Yi Block and Unit: Room G, Tower 2, Phase 1 Building age: 33 Year Show more info about the Estate Greenfield Garden",368.0,485.0,5.38,,N,False,Y
2794179,27941792023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,St Barths Crown of St Barths New Territories Ma On Shan Block and Unit: No. 9 Yao Sha Road (independent house) Show more info about the Estate St Barths,2142.0,,56.0,,N,False,Y
2794212,27942122023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Chatham Gate Kowloon Hung Hom Block and Unit: Show more info about the Estate Chatham Gate,862.0,1151.0,12.68,,N,False,Y
2794171,27941712023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Fortress Garden HK Island Fortress Hill Block and Unit: Fubon Court B Building age: 42 Year Show more info about the Estate Fortress Garden,652.0,762.0,10.75,,N,False,Y
2794170,27941702023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Laguna Verde COSTA DEL SOL Kowloon Hung Hom Block and Unit: High Floor,TOWER 15A,COSTA DEL SOL Building age: 22 Year Show more info about the Estate Laguna Verde",1125.0,,18.5,,N,False,Y
2794168,27941682023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,St Barths Crown of St Barths New Territories Ma On Shan Block and Unit: No. 9 Yao Sha Road (independent house) Show more info about the Estate St Barths,2142.0,,56.0,,N,False,Y
2794167,27941672023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,East Point New Territories Tseung Kwan O Block and Unit: 7 seat C Building age: 26 Year Show more info about the Estate East Point,463.0,588.0,6.68,,N,False,Y
2794187,27941872023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Dawning Views New Territories Fanling Block and Unit: Unit D,Mid Floor,BLOCK 4 Building age: 24 Year Show more info about the Estate Dawning Views",384.0,521.0,4.95,,N,False,Y
2794188,27941882023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Mei Chung Court New Territories Tai Wai Block and Unit: Low Floor,SHING CHUNG HOUSE--BLOCK D Building age: 27 Year Show more info about the Estate Mei Chung Court",401.0,517.0,4.28,,N,False,Y
2794189,27941892023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Kwong Yuen Estate New Territories Shatin Block and Unit: 4 Show more info about the Estate Kwong Yuen Estate,264.0,346.0,1.52,,N,False,Y
2794210,27942102023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Uptown New Territories Hung Shui Kiu Block and Unit: 8 seat A Building age: 11 Year Show more info about the Estate Uptown,523.0,689.0,4.5,,N,False,Y
2794209,27942092023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Harbour Place Kowloon Hung Hom Block and Unit: Show more info about the Estate Harbour Place,589.0,,9.99,,N,False,Y
2794208,27942082023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"The Hillgrove New Territories Tuen Mun Castle Peak Road Block and Unit: Ground Floor,CRESCENT VII Building age: 21 Year Show more info about the Estate The Hillgrove",1208.0,1650.0,14.98,,N,False,Y
2794207,27942072023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Jones Hive HK Island Tai Hang Block and Unit: A Building age: 6 Year Show more info about the Estate Jones Hive,559.0,,14.0,,N,False,Y
2794206,27942062023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Serenity Place New Territories Tseung Kwan O Block and Unit: 2A Building age: 24 Year Show more info about the Estate Serenity Place,656.0,854.0,6.64,,N,False,Y
2794204,27942042023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Lai Yin Building Kowloon Prince Edward Block and Unit: High Floor,Lai Yin Building Building age: 51 Year Show more info about the Estate Lai Yin Building",364.0,,3.9,,N,False,Y
2794203,27942032023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Tai Wo West Village New Territories Tai Po Block and Unit: full layer,,700.0,5.2,,N,False,Y
2794199,27941992023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Chun Man Court Kowloon Ho Man Tin Block and Unit: Unit 4,Mid Floor,BLOCK K Building age: 42 Year Show more info about the Estate Chun Man Court",519.0,,6.0,,N,False,Y
2794195,27941952023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Liberte Kowloon Lai Chi Kok Block and Unit: 8 seats D Building age: 20 Year Show more info about the Estate Liberte,491.0,647.0,7.68,,N,False,Y
2794194,27941942023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Novi Kowloon Mong Kok Block and Unit: F Building age: 4 Year Show more info about the Estate Novi,226.0,,4.6,,N,False,Y
2794193,27941932023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,May Shing Court New Territories Tai Wai Block and Unit: Huicheng Pavilion (BLOCK C) Middle Floor Building age: 38 Year Show more info about the Estate May Shing Court,381.0,538.0,3.68,,N,False,Y
2794192,27941922023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Grampian Crest Kowloon Kowloon City Block and Unit: Unit C,High Floor,Grampian Crest Building age: 50 Year Show more info about the Estate Grampian Crest",1769.0,2400.0,42.8,,N,False,Y
2794061,27940612023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Village New Territories Yuen Long Block and Unit: 1 Building age: 1 Year,,617.0,4.5,,N,False,Y
2793927,27939272023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Wah Ming Est New Territories Fanling Block and Unit: Room 27, Shun Ming House (Block 2), Wah Ming Estate Show more info about the Estate Wah Ming Est",147.0,190.0,1.8,,N,False,Y
2793921,27939212023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Metro City PHASE II New Territories Tseung Kwan O Block and Unit: Block 8 Room B Building age: 23 Year Show more info about the Estate Metro City,363.0,515.0,5.55,,N,False,Y
2793913,27939132023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Parc Palais Kowloon Ho Man Tin Block and Unit: 8 seat A Building age: 19 Year Show more info about the Estate Parc Palais,1321.0,1731.0,36.8,,N,False,Y
2793929,27939292023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Lucky House Kowloon Jordan Block and Unit: Mid Floor,Lucky House Building age: 62 Year Show more info about the Estate Lucky House",355.0,,3.98,,N,False,Y
2793951,27939512023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Kwong Hing Building Kowloon Jordan Block and Unit: Mid Floor,Kwong Hing Building Building age: 38 Year Show more info about the Estate Kwong Hing Building",259.0,,3.6,,N,False,Y
2793950,27939502023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Hanley Villa New Territories Tsuen Wan Block and Unit: 7 seat A Building age: 29 Year Show more info about the Estate Hanley Villa,671.0,970.0,8.0,,N,False,Y
2793949,27939492023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Lucky House Kowloon Jordan Block and Unit: Mid Floor,Lucky House Building age: 62 Year Show more info about the Estate Lucky House",355.0,,3.98,,N,False,Y
2793948,27939482023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Villa Esplanada New Territories Tsing Yi Block and Unit: Room F, Block 5, Phase 2 Building age: 25 Year Show more info about the Estate Villa Esplanada",538.0,666.0,7.85,,N,False,Y
2793947,27939472023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Sky Tower Kowloon To Kwa Wan Block and Unit: Low Floor,TOWER 6 Building age: 19 Year Show more info about the Estate Sky Tower",479.0,,6.5,,N,False,Y
2793945,27939452023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,The Victoria Towers Kowloon Tsim Sha Tsui Block and Unit: 3B Building age: 20 Year Show more info about the Estate The Victoria Towers,788.0,1083.0,18.88,,N,False,Y
2793934,27939342023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Phase 1B Of The Campton Kowloon Cheung Sha Wan Block and Unit: Mid Floor,Phase 1B Of The Campton Building age: 1 Year Show more info about the Estate Phase 1B Of The Campton",501.0,,9.7,,N,False,Y
2793905,27939052023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Chung Ah Mansion HK Island Shek Tong Tsui Block and Unit: High Floor,Chung Ah Mansion Building age: 59 Year Show more info about the Estate Chung Ah Mansion",443.0,,5.2,,N,False,Y
2793903,27939032023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Festival City PHASE I New Territories Tai Wai Block and Unit: Room SB, Tower 1, Phase 1 Building age: 13 Year Show more info about the Estate Festival City",785.0,1030.0,11.78,,N,False,Y
2793866,27938662023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Summit Terrace New Territories Tsuen Wan Block and Unit: Flat H, Block 1 Building age: 20 Year Show more info about the Estate Summit Terrace",437.0,598.0,6.48,,N,False,Y
2793876,27938762023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Summit Terrace New Territories Tsuen Wan Block and Unit: 2B Building age: 20 Year Show more info about the Estate Summit Terrace,446.0,606.0,6.5,,N,False,Y
2793874,27938742023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Beacon Heights Kowloon Yau Yat Tsuen Block and Unit: 07 Block C Show more info about the Estate Beacon Heights,1000.0,1160.0,16.88,,N,False,Y
2793872,27938722023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Tuen Mun Town Plaza New Territories Tuen Mun Block and Unit: 2 seat D Building age: 36 Year Show more info about the Estate Tuen Mun Town Plaza,325.0,432.0,3.48,,N,False,Y
2793871,27938712023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Noble Hill New Territories Sheung Shui Block and Unit: Room D, Tower 3 Building age: 17 Year Show more info about the Estate Noble Hill",501.0,652.0,5.75,,N,False,Y
2793869,27938692023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Kent Court Kowloon Kowloon Tong Block and Unit: 4B Building age: 38 Year Show more info about the Estate Kent Court,1394.0,1613.0,26.0,,N,False,Y
2793902,27939022023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Mei Foo Sun Chuen Phase 3 Kowloon Mei Foo Block and Unit: 54A Broadway Show more info about the Estate Mei Foo Sun Chuen,1337.0,1783.0,15.8,,N,False,Y
2793862,27938622023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Fullview Garden HK Island Siu Sai Wan Block and Unit: 1 middle floor Building age: 30 Year Show more info about the Estate Fullview Garden,590.0,,4.28,,N,False,Y
2793877,27938772023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Mayfair By The Sea 8 New Territories Tai Po Block and Unit: Room F, Tower 3A Building age: 2 Year Show more info about the Estate Mayfair By The Sea 8",494.0,,7.5,,N,False,Y
2793878,27938782023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Laguna Verde LAGUNA GRANDE Kowloon Hung Hom Block and Unit: Flat B, Tower 21, Harbor Bay, Phase 4 Building age: 22 Year Show more info about the Estate Laguna Verde",871.0,1167.0,16.0,,N,False,Y
2793879,27938792023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Cosmopolitan Estate Kowloon Tai Kok Tsui Block and Unit: Low Floor,TAI CHUNG BUILDING--BLOCK K Building age: 49 Year Show more info about the Estate Cosmopolitan Estate",344.0,,3.68,,N,False,Y
2793880,27938802023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"The Regent New Territories Tai Po Block and Unit: Unit E,Low Floor,TOWER 9 Building age: 2 Year Show more info about the Estate The Regent",551.0,,7.8,,N,False,Y
2793901,27939012023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Kam Wah Building Kowloon Yau Ma Tei Block and Unit: Unit B1,Mid Floor,B座 Building age: 51 Year Show more info about the Estate Kam Wah Building",314.0,,3.6,,N,False,Y
2793893,27938932023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Imperial Terrace HK Island Sai Ying Pun Block and Unit: Unit B,High Floor,Imperial Terrace Building age: 24 Year Show more info about the Estate Imperial Terrace",250.0,,6.0,,N,False,Y
2793891,27938912023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Phase 1B Of The Campton Kowloon Cheung Sha Wan Block and Unit: Low Floor,Phase 1B Of The Campton Building age: 2 Year Show more info about the Estate Phase 1B Of The Campton",477.0,,7.8,,N,False,Y
2793886,27938862023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Ho Chung New Village New Territories Sai Kung Block and Unit: 1/F Building age: 5 Year,,700.0,5.2,,N,False,Y
2793884,27938842023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Banyan Garden Kowloon Lai Chi Kok Block and Unit: 3 seat C Building age: 20 Year Show more info about the Estate Banyan Garden,470.0,686.0,8.2,,N,False,Y
2794030,27940302023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Elizabeth House HK Island Causeway Bay Block and Unit: High Floor,BLOCK B Building age: 45 Year Show more info about the Estate Elizabeth House",540.0,,10.8,,N,False,Y
2794028,27940282023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"King's View Court HK Island Quarry Bay Block and Unit: Unit 4,Low Floor,BLOCK A Building age: 47 Year Show more info about the Estate King's View Court",515.0,,6.5,,N,False,Y
2794025,27940252023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Village New Territories Sai Kung Block and Unit: full layer,1400.0,1400.0,12.0,,N,False,Y
2794018,27940182023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Villa Esplanada New Territories Tsing Yi Block and Unit: Room F, Block 8 Building age: 25 Year Show more info about the Estate Villa Esplanada",498.0,688.0,7.8,,N,False,Y
2794016,27940162023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Westlands Court HK Island Quarry Bay Block and Unit: Mid Floor,YUK LAN MANSION Building age: 38 Year Show more info about the Estate Westlands Court",398.0,513.0,7.6,,N,False,Y
2794015,27940152023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Yoho Town Yoho Town New Territories Yuen Long Block and Unit: Room A, middle floor, Tower 1, Yoho Town, Phase 1 Building age: 19 Year Show more info about the Estate Yoho Town",517.0,,7.29,,N,False,Y
2794012,27940122023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Belair Monte New Territories Fanling Block and Unit: Room A, Tower 2 Building age: 25 Year Show more info about the Estate Belair Monte",452.0,629.0,5.3,,N,False,Y
2794032,27940322023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Grand Villa HK Island Tin Hau Block and Unit: Room B Building age: 20 Year Show more info about the Estate Grand Villa,698.0,1030.0,12.5,,N,False,Y
2794033,27940332023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Vista Paradiso New Territories Ma On Shan Block and Unit: Room G, Tower 3, Phase 1 Building age: 25 Year Show more info about the Estate Vista Paradiso",788.0,977.0,10.2,,N,False,Y
2794035,27940352023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Pearl City Mansion HK Island Causeway Bay Block and Unit: Unit A6,High Floor,A座 Show more info about the Estate Pearl City Mansion",543.0,,7.19,,N,False,Y
2794054,27940542023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Yuccie Square New Territories Yuen Long Block and Unit: 2 seat E Building age: 7 Year Show more info about the Estate Yuccie Square,431.0,,6.5,,N,False,Y
2794050,27940502023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Yuccie Square New Territories Yuen Long Block and Unit: 3 seat K Building age: 7 Year Show more info about the Estate Yuccie Square,643.0,,7.98,,N,False,Y
2794048,27940482023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Kam Fung Court New Territories Ma On Shan Block and Unit: Low Floor,KAM MEI HOUSE--BLOCK G Building age: 26 Year Show more info about the Estate Kam Fung Court",604.0,,5.2,,N,False,Y
2794045,27940452023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Harbour Heights HK Island North Point Block and Unit: Block 3(Nanfeng Court)Room C Building age: 35 Year Show more info about the Estate Harbour Heights,817.0,923.0,13.8,,N,False,Y
2794044,27940442023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Park Ivy Kowloon Tai Kok Tsui Block and Unit: Oran. Imperial Peak Room A Building age: 9 Year Show more info about the Estate Park Ivy,322.0,441.0,5.6,,N,False,Y
2794040,27940402023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Symphony Bay VILLA RHAPSODY New Territories Ma On Shan Block and Unit: Mid Floor,BLOCK 3,VILLA RHAPSODY Building age: 25 Year Show more info about the Estate Symphony Bay",1327.0,,13.98,,N,False,Y
2794039,27940392023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"King's View Court HK Island Quarry Bay Block and Unit: Unit 1,Mid Floor,BLOCK B Building age: 47 Year Show more info about the Estate King's View Court",688.0,865.0,10.2,,N,False,Y
2794038,27940382023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Hong Wah Court Kowloon Lam Tin Block and Unit: Mid Floor,C HONG WAH Show more info about the Estate Hong Wah Court",346.0,469.0,3.45,,N,False,Y
2793958,27939582023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Jubilant Place Kowloon To Kwa Wan Block and Unit: Unit E,Mid Floor,TOWER 2 Building age: 25 Year Show more info about the Estate Jubilant Place",727.0,,9.15,,N,False,Y
2793979,27939792023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,City Point New Territories Tsuen Wan Block and Unit: 8 seat B Building age: 8 Year Show more info about the Estate City Point,498.0,,6.78,,N,False,Y
2793977,27939772023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Parc Royale New Territories Tai Wai Block and Unit: 7B Building age: 28 Year Show more info about the Estate Parc Royale,942.0,1207.0,12.5,,N,False,Y
2793976,27939762023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Chatham Gate Kowloon Hung Hom Block and Unit: 2 Block C Show more info about the Estate Chatham Gate,1046.0,1344.0,18.5,,N,False,Y
2793975,27939752023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Shun King Court Kowloon Cheung Sha Wan Block and Unit: Unit E,Low Floor,Shun King Court Building age: 32 Year Show more info about the Estate Shun King Court",290.0,,4.08,,N,False,Y
2793973,27939732023-09-21,Residential,2023-09-21,2023-09-20,2023-09-21,Metro Town New Territories Tseung Kwan O Block and Unit: 3-seat G Building age: 17 Year Show more info about the Estate Metro Town,972.0,1329.0,21.0,,N,False,Y
2793971,27939712023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,寶塘下村 New Territories Tuen Mun Block and Unit: A Show more info about the Estate 寶塘下村,700.0,,3.98,,N,False,Y
2794006,27940062023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Lei On Court Kowloon Lam Tin Block and Unit: Mid Floor,BLOCK E Show more info about the Estate Lei On Court",506.0,,4.98,,N,False,Y
2793968,27939682023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Regentville New Territories Fanling Block and Unit: Room C, Tower 3, Phase 1 Building age: 23 Year Show more info about the Estate Regentville",607.0,862.0,7.8,,N,False,Y
2793967,27939672023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Sausalito New Territories Ma On Shan Block and Unit: Flat B, Tower 3 Building age: 15 Year Show more info about the Estate Sausalito",734.0,985.0,10.0,,N,False,Y
2793981,27939812023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Lake Silver New Territories Ma On Shan Block and Unit: Block 8HRoom Building age: 14 Year Show more info about the Estate Lake Silver,690.0,909.0,9.98,,N,False,Y
2793983,27939832023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Pao Yip Building HK Island Wan Chai Block and Unit: High Floor,Pao Yip Building Building age: 40 Year Show more info about the Estate Pao Yip Building",440.0,,6.68,,N,False,Y
2794005,27940052023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Oasis Kai Tak Kowloon Kai Tak Block and Unit: Low Floor,TOWER 5 Building age: 4 Year Show more info about the Estate Oasis Kai Tak",339.0,,7.0,,N,False,Y
2793998,27939982023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Liberte Kowloon Lai Chi Kok Block and Unit: 8 seats D Building age: 20 Year Show more info about the Estate Liberte,491.0,647.0,7.8,,N,False,Y
2793994,27939942023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Ming Yuen Mansions Phase 2 HK Island North Point Block and Unit: High Floor,PHASE 2,第二期 Building age: 40 Year Show more info about the Estate Ming Yuen Mansions",510.0,,6.38,,N,False,Y
2793990,27939902023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Jubilant Place Kowloon To Kwa Wan Block and Unit: Mid Floor,TOWER 3 Building age: 24 Year Show more info about the Estate Jubilant Place",566.0,,7.38,,N,False,Y
2793988,27939882023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,Double Cove PHASE 2 New Territories Ma On Shan Block and Unit: 19 seat B Building age: 6 Year Show more info about the Estate Double Cove,3108.0,,55.0,,N,False,Y
2793987,27939872023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Royal Ascot New Territories Fotan Block and Unit: Room A, Block 7, Phase 1 Building age: 27 Year Show more info about the Estate Royal Ascot",1041.0,1236.0,13.68,,N,False,Y
2794270,27942702023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Mei Foo Sun Chuen Phase 2 Kowloon Mei Foo Block and Unit: Room B, No. 33-35 Broadway Street, Fu Sun Estate Phase 2 Show more info about the Estate Mei Foo Sun Chuen",445.0,594.0,5.5,,N,False,Y
2794578,27945782023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Grand Yoho PHASE 1 New Territories Yuen Long Block and Unit: 1 Block A Building age: 6 Year Show more info about the Estate Grand Yoho,498.0,,7.6,,N,False,Y
2794589,27945892023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Fiori New Territories Hung Shui Kiu Block and Unit: Whole Block,獨立屋 Building age: 18 Year Show more info about the Estate Fiori",1669.0,2461.0,16.98,,N,False,Y
2794587,27945872023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Kingswood Villas MAYWOOD New Territories Tin Shui Wai Block and Unit: Flat B, Tower 3 Building age: 26 Year Show more info about the Estate Kingswood Villas",623.0,815.0,5.565,,N,False,Y
2794586,27945862023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,The Spectra New Territories Yuen Long Block and Unit: 1H Building age: 5 Year Show more info about the Estate The Spectra,481.0,,6.0,,N,False,Y
2794585,27945852023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,The Pavilia Bay New Territories Tsuen Wan Block and Unit: Tower 2 2B Middle Floor Building age: 5 Year Show more info about the Estate The Pavilia Bay,306.0,,5.3,,N,False,Y
2794583,27945832023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Whampoa Garden SITE 2 Kowloon Whampoa Block and Unit: High Floor,BLOCK 9,SITE 2 Building age: 38 Year Show more info about the Estate Whampoa Garden",389.0,,6.3,,N,False,Y
2794573,27945732023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Kingswood Villas LOCWOOD New Territories Tin Shui Wai Block and Unit: Flat E, Block 5 Building age: 26 Year Show more info about the Estate Kingswood Villas",448.0,586.0,4.002,,N,False,Y
2794568,27945682023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Tsuen Wan Centre New Territories Tsuen Wan Block and Unit: Low Floor,BLOCK 4--SOOCHOW HOUSE Building age: 43 Year Show more info about the Estate Tsuen Wan Centre",324.0,,2.95,,N,False,Y
2794272,27942722023-09-21,Residential,2023-09-21,2023-09-20,2023-09-20,"Tak Wai Mansion Kowloon Ho Man Tin Block and Unit: High Floor,NO.1 Building age: 58 Year Show more info about the Estate Tak Wai Mansion",727.0,,9.38,,N,False,Y
2794611,27946112023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Harbour Park Kowloon Sham Shui Po Block and Unit: Room A Building age: 5 Year Show more info about the Estate Harbour Park,207.0,,3.38,,N,False,Y
2794609,27946092023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Village New Territories Tuen Mun Castle Peak Road Block and Unit: full layer,,700.0,5.2,,N,False,Y
